Metric,statistic,n,Threshold,p_value,p_minus_alpha,NPVR,formula,df,df2,sigma_p,flip_probability,significance,possible_numerical_outcome,flip_direction,risk_type
betweeness,4.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.1927742919041782,ancova_p_value,,1000.0,0.0208524622444759,0.36662424382949355,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.1765933916024167,two_sample_t_p_value,1000.0,,0.0191021686275721,0.36444451795055244,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.1765933916024167,ancova_p_value,,1000.0,0.0191021686275665,0.36444451795054356,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.1247333168256184,ancova_p_value,,300.0,0.0135467502215823,0.3627863396460145,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.1247333168256184,two_sample_t_p_value,300.0,,0.0135467502215802,0.3627863396460045,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.1247333168256184,ancova_p_value,,500.0,0.0135158104332877,0.35294673163771617,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.1247333168256184,two_sample_t_p_value,500.0,,0.0135158104332872,0.3529467316377133,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.1247333168256184,two_sample_t_p_value,1000.0,,0.01349244629065,0.34564004392724945,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.1247333168256184,ancova_p_value,,1000.0,0.0134924462906461,0.345640043927226,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0973272887753488,ancova_p_value,,300.0,0.0105702991336848,0.34317966276269174,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0973272887753488,two_sample_t_p_value,300.0,,0.0105702991336831,0.3431796627626773,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.5,0.043860884260170395,-0.006139115739829608,0.1927742919041782,partial_correlation_p_value,100.0,,0.0204414593739777,0.33211877733414163,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0973272887753488,ancova_p_value,,500.0,0.0105461573423283,0.33092120645270273,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0973272887753488,two_sample_t_p_value,500.0,,0.0105461573423279,0.33092120645270007,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.4,0.043860884260170395,-0.006139115739829608,0.1765933916024167,partial_correlation_p_value,100.0,,0.0187256641147361,0.327089559757193,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0973272887753488,two_sample_t_p_value,1000.0,,0.010527926698621,0.32185626314992355,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0973272887753488,ancova_p_value,,1000.0,0.0105279266986179,0.32185626314988725,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0692786045549923,ancova_p_value,,300.0,0.0075240519172461,0.30231626312026094,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0692786045549923,two_sample_t_p_value,300.0,,0.0075240519172449,0.3023162631202352,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.3,0.043860884260170395,-0.006139115739829608,0.1247333168256184,partial_correlation_p_value,100.0,,0.0132265096309613,0.2949468392632406,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0626583545841557,ancova_p_value,,300.0,0.0068050549800866,0.28697855213540424,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0626583545841557,two_sample_t_p_value,300.0,,0.0068050549800855,0.2869785521353785,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0692786045549923,ancova_p_value,,500.0,0.0075068675320887,0.2861422180370925,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0692786045549923,two_sample_t_p_value,500.0,,0.0075068675320885,0.2861422180370904,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0692786045549923,two_sample_t_p_value,1000.0,,0.0074938907650168,0.27430450527549666,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0692786045549923,ancova_p_value,,1000.0,0.0074938907650146,0.2743045052754485,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0626583545841557,ancova_p_value,,500.0,0.0067895127314311,0.2695788487023145,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0626583545841557,two_sample_t_p_value,500.0,,0.0067895127314309,0.2695788487023092,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.2,0.043860884260170395,-0.006139115739829608,0.0973272887753488,partial_correlation_p_value,100.0,,0.0103204208394634,0.259938427422272,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0626583545841557,two_sample_t_p_value,1000.0,,0.0067777760216955,0.25690308485609026,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0626583545841557,ancova_p_value,,1000.0,0.0067777760216935,0.25690308485603675,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.1,0.043860884260170395,-0.006139115739829608,0.0692786045549923,partial_correlation_p_value,100.0,,0.007346185876282,0.19674602347472958,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.05,0.043860884260170395,-0.006139115739829608,0.0626583545841557,partial_correlation_p_value,100.0,,0.0066441857833873,0.1754146425432085,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.3,50,0.5,0.030712033725595562,-0.01928796627440444,0.1927742919041782,partial_correlation_p_value,50.0,,0.0153362409908559,0.11149858117624134,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.1286456916174014,two_sample_t_p_value,50.0,,0.0143502086267248,0.5092526509828824,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.1286456916174014,ancova_p_value,,50.0,0.0143502086267248,0.5092526509828824,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0917389556213501,ancova_p_value,,50.0,0.010233324846039,0.48829307277449324,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0917389556213501,two_sample_t_p_value,50.0,,0.0102333248460389,0.48829307277449296,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0647762287635769,two_sample_t_p_value,50.0,,0.0072256784127238,0.46538105873524743,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0647762287635769,ancova_p_value,,50.0,0.0072256784127238,0.46538105873524743,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0543516798291376,two_sample_t_p_value,50.0,,0.0060628376664234,0.4524704437532713,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0543516798291376,ancova_p_value,,50.0,0.0060628376664234,0.4524704437532713,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0460629558710394,two_sample_t_p_value,50.0,,0.0051382445723788,0.43901934759696215,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0460629558710394,ancova_p_value,,50.0,0.0051382445723788,0.43901934759696215,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0450021927077514,two_sample_t_p_value,50.0,,0.0050199182413113,0.43700657527571535,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0450021927077514,ancova_p_value,,50.0,0.0050199182413113,0.43700657527571535,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.5,0.054625044962983094,0.004625044962983091,0.1286456916174014,two_sample_t_p_value,30.0,,0.0146276004869389,0.4055475043962331,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.5,0.054625044962983094,0.004625044962983091,0.1286456916174014,ancova_p_value,,30.0,0.0146276004869389,0.4055475043962331,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.4,0.054625044962983094,0.004625044962983091,0.0917389556213501,two_sample_t_p_value,30.0,,0.0104311366750553,0.3465758283857111,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.4,0.054625044962983094,0.004625044962983091,0.0917389556213501,ancova_p_value,,30.0,0.0104311366750553,0.3465758283857111,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0647762287635769,two_sample_t_p_value,30.0,,0.0073653519483741,0.2734703109052782,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0647762287635769,ancova_p_value,,30.0,0.0073653519483741,0.2734703109052782,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0543516798291376,two_sample_t_p_value,30.0,,0.0061800333018467,0.23174086842722905,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0543516798291376,ancova_p_value,,30.0,0.0061800333018467,0.23174086842722905,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0460629558710394,two_sample_t_p_value,30.0,,0.0052375676733345,0.19021702167368304,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0460629558710394,ancova_p_value,,30.0,0.0052375676733345,0.19021702167368304,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0450021927077514,two_sample_t_p_value,30.0,,0.0051169540750961,0.18427243813089364,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0450021927077514,ancova_p_value,,30.0,0.0051169540750961,0.18427243813089364,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,75,0.4,0.04912138289485513,-0.0008786171051448702,0.0917389556213501,two_sample_t_p_value,75.0,,0.0101284919591636,0.4398456471340144,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.4,0.04912138289485513,-0.0008786171051448702,0.0917389556213501,ancova_p_value,,75.0,0.0101284919591634,0.43984564713401264,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.5,0.04912138289485513,-0.0008786171051448702,0.1286456916174014,ancova_p_value,,75.0,0.0142032012933078,0.43919704024587447,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.5,0.04912138289485513,-0.0008786171051448702,0.1286456916174014,two_sample_t_p_value,75.0,,0.014203201293308,0.43919704024587336,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.3,0.04912138289485513,-0.0008786171051448702,0.0647762287635769,two_sample_t_p_value,75.0,,0.0071516566515625,0.4332602261687214,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.3,0.04912138289485513,-0.0008786171051448702,0.0647762287635769,ancova_p_value,,75.0,0.0071516566515624,0.43326022616871973,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.2,0.04912138289485513,-0.0008786171051448702,0.0543516798291376,two_sample_t_p_value,75.0,,0.0060007283534884,0.4269638364615691,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.2,0.04912138289485513,-0.0008786171051448702,0.0543516798291376,ancova_p_value,,75.0,0.0060007283534883,0.42696383646156755,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0460629558710394,two_sample_t_p_value,75.0,,0.0050856070356937,0.4190093215849504,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0460629558710394,ancova_p_value,,75.0,0.0050856070356936,0.41900932158494975,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0450021927077514,ancova_p_value,,75.0,0.0049684928708639,0.41772154331209277,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0450021927077514,two_sample_t_p_value,75.0,,0.004968492870864,0.41772154331209255,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.5,0.04821217873113365,-0.0017878212688663547,0.1286456916174014,two_sample_t_p_value,100.0,,0.0141275207850227,0.41387967596158437,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.5,0.04821217873113365,-0.0017878212688663547,0.1286456916174014,ancova_p_value,,100.0,0.0141275207850223,0.41387967596158437,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.4,0.04821217873113365,-0.0017878212688663547,0.0917389556213501,two_sample_t_p_value,100.0,,0.0100745231810125,0.4046916362381272,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.4,0.04821217873113365,-0.0017878212688663547,0.0917389556213501,ancova_p_value,,100.0,0.0100745231810122,0.404691636238125,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.3,0.04821217873113365,-0.0017878212688663547,0.0647762287635769,two_sample_t_p_value,100.0,,0.0071135496784024,0.38405589865526557,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.3,0.04821217873113365,-0.0017878212688663547,0.0647762287635769,ancova_p_value,,100.0,0.0071135496784022,0.38405589865526335,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.2,0.04821217873113365,-0.0017878212688663547,0.0543516798291376,two_sample_t_p_value,100.0,,0.005968754000489,0.36880720240919895,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.2,0.04821217873113365,-0.0017878212688663547,0.0543516798291376,ancova_p_value,,100.0,0.0059687540004888,0.3688072024091953,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.5,0.0464015209831491,-0.0035984790168509043,0.1286456916174014,ancova_p_value,,300.0,0.0139716564569516,0.36465873418438954,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.5,0.0464015209831491,-0.0035984790168509043,0.1286456916174014,two_sample_t_p_value,300.0,,0.0139716564569495,0.3646587341843799,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.5,0.046040682769031456,-0.003959317230968547,0.1286456916174014,ancova_p_value,,500.0,0.0139397462138429,0.3550901822050815,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.5,0.046040682769031456,-0.003959317230968547,0.1286456916174014,two_sample_t_p_value,500.0,,0.0139397462138424,0.3550901822050795,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.05,0.04821217873113365,-0.0017878212688663547,0.0460629558710394,two_sample_t_p_value,100.0,,0.0050585088261103,0.3511008955479227,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.05,0.04821217873113365,-0.0017878212688663547,0.0460629558710394,ancova_p_value,,100.0,0.0050585088261102,0.35110089554792,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.1,0.04821217873113365,-0.0017878212688663547,0.0450021927077514,two_sample_t_p_value,100.0,,0.0049420186938025,0.34833307361725163,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.1,0.04821217873113365,-0.0017878212688663547,0.0450021927077514,ancova_p_value,,100.0,0.0049420186938024,0.3483330736172494,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.1286456916174014,two_sample_t_p_value,1000.0,,0.0139156492334598,0.3479819853500299,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.1286456916174014,ancova_p_value,,1000.0,0.0139156492334557,0.34798198535000846,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.4,0.0464015209831491,-0.0035984790168509043,0.0917389556213501,ancova_p_value,,300.0,0.0099633742533175,0.3372677166370992,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.4,0.0464015209831491,-0.0035984790168509043,0.0917389556213501,two_sample_t_p_value,300.0,,0.0099633742533159,0.3372677166370821,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.4,0.046040682769031456,-0.003959317230968547,0.0917389556213501,ancova_p_value,,500.0,0.0099406186340689,0.3243716245972065,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.4,0.046040682769031456,-0.003959317230968547,0.0917389556213501,two_sample_t_p_value,500.0,,0.0099406186340685,0.3243716245972016,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.0917389556213501,two_sample_t_p_value,1000.0,,0.0099234347565042,0.31484786669559917,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.0917389556213501,ancova_p_value,,1000.0,0.0099234347565013,0.31484786669556386,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.5,0.043860884260170395,-0.006139115739829608,0.1286456916174014,partial_correlation_p_value,100.0,,0.0136413712267272,0.29860024423165044,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.0647762287635769,ancova_p_value,,300.0,0.0070350682054181,0.29222193734978374,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.0647762287635769,two_sample_t_p_value,300.0,,0.007035068205417,0.29222193734975943,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.0647762287635769,ancova_p_value,,500.0,0.007019000623352,0.27522785973453157,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.0647762287635769,two_sample_t_p_value,500.0,,0.0070190006233518,0.275227859734527,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.0647762287635769,two_sample_t_p_value,1000.0,,0.0070068672087449,0.2628272616146331,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.0647762287635769,ancova_p_value,,1000.0,0.0070068672087429,0.26282726161458303,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0543516798291376,ancova_p_value,,300.0,0.0059029026847582,0.2626958895809677,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0543516798291376,two_sample_t_p_value,300.0,,0.0059029026847573,0.26269588958094037,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.4,0.043860884260170395,-0.006139115739829608,0.0917389556213501,partial_correlation_p_value,100.0,,0.0097278434578668,0.250137645640089,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0543516798291376,ancova_p_value,,500.0,0.0058894208860683,0.24359763204088403,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0543516798291376,two_sample_t_p_value,500.0,,0.005889420886068,0.24359763204087392,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0460629558710394,ancova_p_value,,300.0,0.0050026999484437,0.23083590871127135,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0460629558710394,two_sample_t_p_value,300.0,,0.005002699948443,0.23083590871124304,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0543516798291376,two_sample_t_p_value,1000.0,,0.0058792401225606,0.22980075182984294,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0543516798291376,ancova_p_value,,1000.0,0.0058792401225589,0.2298007518297852,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0450021927077514,ancova_p_value,,300.0,0.0048874950137637,0.22606284866539306,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0450021927077514,two_sample_t_p_value,300.0,,0.0048874950137629,0.22606284866535953,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0460629558710394,ancova_p_value,,500.0,0.0049912741470689,0.2099759578830115,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0460629558710394,two_sample_t_p_value,500.0,,0.0049912741470687,0.20997595788300327,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0450021927077514,ancova_p_value,,500.0,0.0048763323320472,0.2049878405203046,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0450021927077514,two_sample_t_p_value,500.0,,0.004876332332047,0.20498784052029562,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0460629558710394,two_sample_t_p_value,1000.0,,0.0049826459673758,0.19510548001262373,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0460629558710394,ancova_p_value,,1000.0,0.0049826459673744,0.19510548001256256,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0450021927077514,two_sample_t_p_value,1000.0,,0.0048679028468367,0.1899978445499585,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0450021927077514,ancova_p_value,,1000.0,0.0048679028468353,0.1899978445498951,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.3,0.043860884260170395,-0.006139115739829608,0.0647762287635769,partial_correlation_p_value,100.0,,0.0068687615739152,0.18257153314607977,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.2,0.043860884260170395,-0.006139115739829608,0.0543516798291376,partial_correlation_p_value,100.0,,0.0057633600630057,0.14408617487281672,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.05,0.043860884260170395,-0.006139115739829608,0.0460629558710394,partial_correlation_p_value,100.0,,0.0048844378147228,0.1075431018622599,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.1,0.043860884260170395,-0.006139115739829608,0.0450021927077514,partial_correlation_p_value,100.0,,0.0047719562857098,0.10252205264881331,significant,non-significant,significant -> non-significant,false-positive risk
degree,2.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.117434789749695,two_sample_t_p_value,50.0,,0.0130996515449238,0.5035871794627365,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.117434789749695,ancova_p_value,,50.0,0.0130996515449238,0.5035871794627365,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0750776576472831,two_sample_t_p_value,50.0,,0.0083747853262627,0.47543071145552757,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0750776576472831,ancova_p_value,,50.0,0.0083747853262627,0.47543071145552757,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0558141861322291,two_sample_t_p_value,50.0,,0.0062259777630982,0.45450462857242657,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0558141861322291,ancova_p_value,,50.0,0.0062259777630982,0.45450462857242657,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0468999289895655,ancova_p_value,,50.0,0.0052316075036578,0.4405535691971022,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0468999289895655,two_sample_t_p_value,50.0,,0.0052316075036577,0.4405535691970996,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0452103422696232,ancova_p_value,,50.0,0.0050431369717707,0.43740777787698526,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0452103422696232,two_sample_t_p_value,50.0,,0.0050431369717706,0.43740777787698265,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0439356043225321,two_sample_t_p_value,50.0,,0.004900942116621,0.4349006612415867,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0439356043225321,ancova_p_value,,50.0,0.004900942116621,0.4349006612415867,non-significant,significant,non-significant -> significant,false-negative risk
