Threshold,Metric,NPVR,n,formula,df,statistic,df2,p_value,sigma_p,p_minus_alpha,flip_probability,significance
0.2,avg_shortestPathLength,0.0314671525049664,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0219984257974747,0.5692685675117714,4.26859344133822e-258,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.015077238291155,0.27212564510024434,4.0256641079467476e-157,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0035101074715987,0.0009470687376932352,0.40145253759161226,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0003669737437109,-0.04579829681293176,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,2.103734518305116e-05,-0.04979080975363597,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,8.077911164672167e-07,-0.04999256678775277,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,2.46405718498252e-08,-0.049999781106051494,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0220511248320975,0.5685389578679418,1.559784793467097e-256,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0151272994241704,0.2705260061237414,3.062761195104546e-154,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.003474149002086,-0.0008786171051448702,0.3921307592301221,significant
0.2,avg_shortestPathLength,0.0314671525049664,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0003373378242966,-0.04633692255886502,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,1.611035096725606e-05,-0.04985282819677832,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,4.473813852577462e-07,-0.04999634208758953,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,8.480173074991734e-09,-0.049999935197014095,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0220775325150622,0.5681735658308865,9.378023582990773e-256,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0151524343932916,0.26972415578412334,8.219641677870071e-153,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.003455637304835,-0.0017878212688663547,0.296689708588488,significant
0.2,avg_shortestPathLength,0.0314671525049664,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0003226068928341,-0.04659208465667056,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,1.3918208315664804e-05,-0.04987847635569924,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,3.197099344125571e-07,-0.049997549826586496,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,4.518527352777305e-09,-0.049999968275084974,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0221304635599057,0.5674416225542249,3.3534708614762203e-254,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0152029141634869,0.26811640443062634,5.604721833026534e-150,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0034175123857654,-0.0035984790168509043,0.14658176817449498,significant
0.2,avg_shortestPathLength,0.0314671525049664,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0002933818730247,-0.0470737801359339,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,1.0075775822833264e-05,-0.04992015995516281,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,1.4714266006489346e-07,-0.04999902308452698,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,9.820264452169887e-10,-0.04999999432356091,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0221410682058278,0.5672950500946656,6.845655726423732e-254,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0152130438035938,0.2677942072606085,2.0487637779301537e-149,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.0034097070370304,-0.003959317230968547,0.12421809542316486,significant
0.2,avg_shortestPathLength,0.0314671525049664,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.000287582179078,-0.04716550818714886,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,9.39325663366538e-06,-0.04992708393059629,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,1.2349828944826606e-07,-0.04999920535849521,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,6.851515230261239e-10,-0.04999999620955766,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0221490257108126,0.5671850808338746,1.1686638399133109e-253,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0152206484222691,0.26755241808467256,5.40584847397159e-149,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0034038128376439,-0.0042296535067483446,0.10911352895748627,significant
0.2,avg_shortestPathLength,0.0314671525049664,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0002832436819496,-0.04723329095576181,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,8.89996102750162e-06,-0.04993199008079122,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,1.0774430007196825e-07,-0.04999932327436354,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,5.15384496847082e-10,-0.04999999724463083,0.0,significant
0.3,avg_shortestPathLength,0.0247493378416399,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0172195289935918,0.5707230048851272,0.0,non-significant
0.3,avg_shortestPathLength,0.0247493378416399,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0117803552664199,0.2753086154260302,3.396121979084861e-262,non-significant
0.3,avg_shortestPathLength,0.0247493378416399,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0028141123244178,0.004625044962983091,0.047155848980733474,non-significant
0.3,avg_shortestPathLength,0.0247493378416399,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0003355546283054,-0.044610035934348057,0.0,significant
0.3,avg_shortestPathLength,0.0247493378416399,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,2.5972768899016524e-05,-0.04961815436391625,0.0,significant
0.3,avg_shortestPathLength,0.0247493378416399,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,1.6279570962967573e-06,-0.049976703314532994,0.0,significant
0.3,avg_shortestPathLength,0.0247493378416399,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,9.645697579895847e-08,-0.049998605723123285,0.0,significant
0.3,avg_shortestPathLength,0.0247493378416399,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0173020571835987,0.5692685675117714,0.0,non-significant
0.3,avg_shortestPathLength,0.0247493378416399,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0118584503039419,0.27212564510024434,9.940767020888045e-253,non-significant
0.3,avg_shortestPathLength,0.0247493378416399,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0027607466440235,0.0009470687376932352,0.3714860245351431,non-significant
0.3,avg_shortestPathLength,0.0247493378416399,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0002886297754676,-0.04579829681293176,0.0,significant
0.3,avg_shortestPathLength,0.0247493378416399,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,1.6546154379375573e-05,-0.04979080975363597,0.0,significant
